booking_reference,booked_at,route_id,status,departure_date,departure_time,passengers,cancellation_reason,decline_reason,payment_type,operator_id,operator_name,total_price,paid_cost,distinct_route,line_id,is_refundable,is_supplier_api,online_cancel_timestamp,approved_timestamp,decline_timestamp
BW1001804,2023-04-15,koh-tao-to-krabi,canceled,2023-04-16,21:00:00,1,,other,paypal,5b068517df3f6d0001d6b4d1,Fame Tours & Services,38.49,0,koh-tao-to-krabi,5b0bc7b4803c1c0001ca2107,TRUE,FALSE,,,2023-04-15 09:11:14.555000 UTC
BW1002172,2023-04-15,koh-tao-to-koh-phi-phi,canceled,2023-04-16,21:00:00,2,,other,credit card,5b068517df3f6d0001d6b4d1,Fame Tours & Services,108.3,0,koh-phi-phi-to-koh-tao,62ebaa9605d64b294a2235af,TRUE,FALSE,,,2023-04-15 09:11:42.556000 UTC
BW1002701,2023-04-15,bangkok-to-siem-reap,canceled,2023-05-14,10:30:00,1,online cancel - My plans changed,,credit card,5b34dc5cdf3f6d0001d6b610,Travel Mart,40.43,0.29,bangkok-to-siem-reap,5b34edde5571a80001c05b7a,TRUE,FALSE,2023-04-22 20:23:03.824000 UTC,2023-04-15 12:16:34.262000 UTC,
BW1001962,2023-04-15,bangkok-to-siem-reap,canceled,2023-05-10,10:30:00,1,online cancel - My plans changed,,paypal,5b34dc5cdf3f6d0001d6b610,Travel Mart,40.43,0,bangkok-to-siem-reap,5b34edde5571a80001c05b7a,TRUE,FALSE,2023-04-15 10:58:49.294000 UTC,2023-04-15 06:05:22.335000 UTC,
BW1003123,2023-04-15,sapa-to-hanoi,canceled,2023-04-20,7:30:00,3,,fully_booked,credit card,5b3b47a6df3f6d0001d6b654,Interbuslines,28.13,0,hanoi-to-sapa,5b3b5d8c5571a80001c06e82,TRUE,FALSE,,,2023-04-16 00:23:06.859000 UTC
BW1001722,2023-04-15,kanchanaburi-to-bangkok,canceled,2023-04-16,14:00:00,1,,fully_booked,credit card,5b3c3395b30fdb0001f3c805,Khao San Tara Tour,11.25,0,bangkok-to-kanchanaburi,5b8e84019b104e2391618594,TRUE,FALSE,,,2023-04-15 06:39:56.780000 UTC
BW1002181,2023-04-15,ho-chi-minh-city-saigon-to-can-tho,canceled,2023-04-17,11:00:00,2,online cancel - My plans changed,,credit card,5fe45d727282a4000181cd68,Thanh Buoi,22.43,14.27,can-tho-to-ho-chi-minh-city-saigon,6286d5c27a97ba3a8f79f625,FALSE,FALSE,2023-04-16 16:33:37.378000 UTC,2023-04-15 13:38:49.076000 UTC,
BW1002208,2023-04-15,ha-giang-to-hanoi,canceled,2023-04-27,6:30:00,4,online cancel - My plans changed,,credit card,5c2a38831d46930001a8bc0e,Good Morning Cat Ba,73.58,0.12,ha-giang-to-hanoi,6283948838b3ce83f64b7233,TRUE,FALSE,2023-04-21 03:18:31.574000 UTC,2023-04-15 08:45:59.864000 UTC,
BW1002417,2023-04-15,cat-ba-island-to-hanoi,canceled,2023-04-30,12:15:00,2,online cancel - My plans changed,,credit card,5c2a38831d46930001a8bc0e,Good Morning Cat Ba,24.42,-0.05,cat-ba-island-to-hanoi,5c2b276f669321448e6b0e13,TRUE,FALSE,2023-04-25 15:19:28.484000 UTC,2023-04-15 10:02:32.521000 UTC,
BW1001642,2023-04-15,cat-ba-island-to-hanoi,canceled,2023-04-25,15:30:00,2,online cancel - My plans changed,,paypal,5c2a38831d46930001a8bc0e,Good Morning Cat Ba,24.42,0.04,cat-ba-island-to-hanoi,5c2b276f669321448e6b0e13,TRUE,FALSE,2023-04-22 08:21:28.315000 UTC,2023-04-15 03:50:09.400000 UTC,
BW1002228,2023-04-15,ninh-binh-to-hanoi,canceled,2023-04-27,15:30:00,2,online cancel - I booked the same transport but earlier,,credit card,5c2b55a09c824e00010b6f32,Truly Ha Giang,24.42,-0.02,hanoi-to-ninh-binh,62826c7538b3ce110f294a0e,TRUE,FALSE,2023-04-26 06:30:24.468000 UTC,2023-04-15 08:25:01.913000 UTC,
BW1003256,2023-04-15,tagbilaran-city-bohol-island-to-cebu,canceled,2023-05-01,17:40:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5c6147b2967ae90001ca6702,OceanJet,34.88,0,cebu-to-tagbilaran-city-bohol-island,5cd175c6c362254787140339,FALSE,FALSE,2023-04-15 16:35:54.577000 UTC,,
BW1001375,2023-04-15,bohol-to-cebu,canceled,2023-04-16,15:15:00,2,,fully_booked,credit card,5c6147b2967ae90001ca6702,OceanJet,22.01,0,bohol-to-cebu,61c1b9b05ac5b85eeb2149d7,FALSE,FALSE,,,2023-04-15 02:05:41.998000 UTC
BW1002941,2023-04-15,cebu-to-siquijor,canceled,2023-04-23,13:00:00,2,online cancel - My plans changed,,credit card,5c6147b2967ae90001ca6702,OceanJet,80.52,49.67,cebu-to-siquijor,63ca75cd0e3d5de2912b0554,FALSE,FALSE,2023-04-21 04:19:30.094000 UTC,2023-04-18 01:05:01.044000 UTC,
BW1003028,2023-04-15,el-nido-to-puerto-princesa,canceled,2023-04-23,10:30:00,2,online cancel - My plans changed,,credit card,5c6a818f96280f00014a162a,Eulen Joy Express,27.78,0.11,el-nido-to-puerto-princesa,5c73b2edccbc4a143c1106b8,TRUE,FALSE,2023-04-21 05:17:30.807000 UTC,2023-04-15 14:47:51.738000 UTC,
BW1001102,2023-04-15,hanoi-to-ninh-binh,canceled,2023-05-24,8:30:00,1,online cancel - My plans changed,,credit card,5ca221d610b9540001b97b03,Ninh Binh Excursion,20.76,0.02,hanoi-to-ninh-binh,5ca22acba98277c5f6ea880d,TRUE,FALSE,2023-05-21 11:47:23.784000 UTC,2023-04-15 09:06:38.416000 UTC,
BW1001101,2023-04-15,medellin-to-apartado,canceled,2023-04-20,20:15:00,1,,other,digital wallet,5cceae68a19b80000184986b,Rapido Ochoa,22.85,0,,,,,,,2023-04-14 22:53:06.298000 UTC
BW1002347,2023-04-15,hanoi-to-sapa,canceled,2023-04-28,23:00:00,3,,fully_booked,credit card,5d5a9490869e11000158063b,Sao Viet,110.92,0,hanoi-to-sapa,5d5a9e28e3e2fae93af61c42,TRUE,FALSE,,,2023-04-15 15:17:19.783000 UTC
BW1001279,2023-04-15,cusco-to-puno,canceled,2023-04-16,8:30:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5d1cd5537729940001aafbb4,Transzela,33.71,-0.09,cusco-to-puno,5d1cdb713a3cf8ac6c01f9b6,TRUE,FALSE,2023-04-15 00:59:02.949000 UTC,2023-04-15 00:58:02.513000 UTC,
BW1002136,2023-04-15,hanoi-to-dong-hoi,canceled,2023-04-27,19:50:00,4,,fully_booked,paypal,5d3473348d9ddd0001290814,Lotus Train,278.3,0,dong-hoi-to-hanoi,5d35d5d1a42bb90109076978,TRUE,FALSE,,,2023-04-15 08:29:54.078000 UTC
BW1002769,2023-04-15,ho-chi-minh-city-saigon-to-da-lat,canceled,2023-04-17,0:00:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5d381cde2eb77d00012cc637,Futa Bus,17.26,0,da-lat-to-ho-chi-minh-city-saigon,62691eb0b5b81cf0edd3bfae,TRUE,FALSE,2023-04-15 12:56:26.913000 UTC,,
BW1001606,2023-04-15,hat-yai-to-penang,canceled,2023-05-14,12:30:00,2,online cancel - My plans changed,,digital wallet,5d494c984cad6f0001d1f687,KST Travel,38.02,0.19,hat-yai-to-penang,5d49523ac48d4a20782bceed,TRUE,FALSE,2023-04-19 12:03:20.130000 UTC,2023-04-15 08:26:42.891000 UTC,
BW1001791,2023-04-15,sanur-bali-to-gili-trawangan-island-lombok,canceled,2023-04-16,8:30:00,1,online cancel - My plans changed,,paypal,5e79f57c1814cb00012caa15,Semaya One Fast Cruise,22.65,15.96,gili-trawangan-island-lombok-to-sanur-bali,63f7ec4f09c2d36e4322288d,TRUE,FALSE,2023-04-15 05:02:49.998000 UTC,2023-04-15 04:53:44.289000 UTC,
BW1002782,2023-04-15,padang-bai-bali-to-gili-trawangan-island-lombok,canceled,2023-04-24,13:30:00,2,online cancel - I’m looking for a different type of transportation,,digital wallet,5e79f57c1814cb00012caa15,Semaya One Fast Cruise,57.06,0.38,gili-trawangan-island-lombok-to-padang-bai-bali,5e79fb06903c075ae30f28b1,TRUE,FALSE,2023-04-19 08:33:02.463000 UTC,2023-04-15 12:58:59.642000 UTC,
BW1001141,2023-04-15,panglao-bohol-to-oslob-cebu,canceled,2023-07-14,6:30:00,4,online cancel - Due to the weather phlippines coast guard cancel our island hopping here from bohol. We decided to cancel because of the weather.,,paypal,5eca50e112be0e00010a0c9b,Apekop Travel,74.22,-0.03,oslob-cebu-to-panglao-bohol,5eca552737972fe04ab815c5,TRUE,FALSE,2023-07-12 10:15:59.198000 UTC,2023-04-14 22:53:36.036000 UTC,
BW1003529,2023-04-15,rome-to-positano,canceled,2023-04-17,14:00:00,2,,departure_cancelled,credit card,5f3109a82c114c0001b8b918,DTS Travel Group,291.48,0,positano-to-rome,63bc1941be9ce4a12ee7d4a2,TRUE,FALSE,,,2023-04-16 13:21:27.302000 UTC
BW1002895,2023-04-15,naples-to-positano,canceled,2023-05-31,12:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5f3109a82c114c0001b8b918,DTS Travel Group,278.3,0,naples-to-positano,5f58d7baf6f75dbe863e9633,TRUE,FALSE,2023-04-16 07:53:03.590000 UTC,2023-04-15 14:56:06.252000 UTC,
BW1001282,2023-04-15,san-jose-to-puerto-viejo-de-talamanca,canceled,2023-04-16,7:30:00,1,,fully_booked,paypal,5f4b8ecdf1c2140001eef269,Interbus,57.33,0,puerto-viejo-de-talamanca-to-san-jose,5f4b940936ec30eb55274e69,TRUE,FALSE,,,2023-04-15 12:32:24.580000 UTC
BW1002755,2023-04-15,sukhothai-to-bangkok,canceled,2023-04-17,9:10:00,2,,fully_booked,credit card,5f5e2b4b29f8a00001048f4d,Tour with Thai,49.6,0,bangkok-to-sukhothai,5f5f0e8b0bcf613d9183e10e,FALSE,FALSE,,,2023-04-15 13:20:42.443000 UTC
BW1002588,2023-04-15,sukhothai-to-bangkok,canceled,2023-04-17,8:45:00,1,,fully_booked,credit card,5f5e2b4b29f8a00001048f4d,Tour with Thai,25.75,0,bangkok-to-sukhothai,5f5f0e8b0bcf613d9183e10e,FALSE,FALSE,,,2023-04-15 13:22:10.079000 UTC
BW1003079,2023-04-15,sukhothai-to-bangkok,canceled,2023-04-17,10:00:00,1,,fully_booked,credit card,5f5e2b4b29f8a00001048f4d,Tour with Thai,23.42,0,bangkok-to-sukhothai,5f5f0e8b0bcf613d9183e10e,FALSE,FALSE,,,2023-04-16 02:57:59.516000 UTC
BW1003114,2023-04-15,sukhothai-to-bangkok,canceled,2023-04-17,10:00:00,2,,fully_booked,credit card,5f5e2b4b29f8a00001048f4d,Tour with Thai,45.11,0,bangkok-to-sukhothai,5f5f0e8b0bcf613d9183e10e,FALSE,FALSE,,,2023-04-16 03:07:58.870000 UTC
BW1002920,2023-04-15,sukhothai-to-bangkok,canceled,2023-04-17,8:45:00,1,,fully_booked,credit card,5f5e2b4b29f8a00001048f4d,Tour with Thai,26.7,0,bangkok-to-sukhothai,5f5f0b1e0bcf611eb383e00b,FALSE,FALSE,,,2023-04-15 14:13:02.666000 UTC
BW1002715,2023-04-15,chiang-mai-to-bangkok,canceled,2023-05-13,18:00:00,1,online cancel - My plans changed,,credit card,5fa297f1d0943d0001744360,Sri Thawong Tour,23.7,17.43,bangkok-to-chiang-mai,5fa29ae9b4e6380fb3bf4acb,FALSE,FALSE,2023-04-22 20:24:00.482000 UTC,2023-04-16 04:20:43.026000 UTC,
BW1003147,2023-04-15,monteverde-to-jaco,canceled,2023-05-08,8:00:00,2,online cancel - I’m looking for a different type of transportation,,credit card,5fce056f52b9f400017a8859,Transportes Varela Monteverde CR,97.9,0,jaco-to-monteverde,6343eea52f1898e8752f9285,TRUE,TRUE,2023-04-16 09:46:05.081000 UTC,2023-04-15 16:28:17.225000 UTC,
BW1001388,2023-04-15,mui-ne-to-ho-chi-minh-city-saigon,canceled,2023-04-15,17:30:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5ed36d5fa2d633000140512d,Trung Nga,20.16,14.59,,,,,2023-04-15 07:30:27.396000 UTC,2023-04-15 02:03:47.035000 UTC,
BW1001204,2023-04-15,tamarindo-to-san-juan-del-sur,canceled,2023-04-16,7:30:00,3,,pickup_location_not_supported,credit card,60094fc903760b000154a0a8,Caribe Shuttle,179.72,0,san-juan-del-sur-to-tamarindo,628b2f392ec6acb5b15b37fc,TRUE,FALSE,,,2023-04-15 13:07:17.963000 UTC
BW1003129,2023-04-15,san-jose-to-monteverde,canceled,2023-04-16,14:30:00,2,online cancel - My plans changed,,credit card,60eecc54b1d4c90001a49151,TransMonteverde,31.9,0,monteverde-to-san-jose,60f98a4b9591c4763fccf910,FALSE,FALSE,2023-04-15 16:54:14.184000 UTC,,
BW1003552,2023-04-15,liberia-to-san-juan-del-sur,canceled,2023-04-30,11:00:00,2,,pickup_location_not_supported,credit card,606ad96e661dbb000142b41e,Marvelus Travel,63.9,0,liberia-to-san-juan-del-sur,63a48b71f6d9cbcf9719ad57,TRUE,FALSE,,,2023-04-15 20:34:28.616000 UTC
BW1001149,2023-04-15,san-juan-del-sur-to-penas-blancas-guanacaste-province,canceled,2023-05-05,14:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",pickup_location_not_supported,credit card,606ad96e661dbb000142b41e,Marvelus Travel,44.4,0,penas-blancas-guanacaste-province-to-san-juan-del-sur,6098fa791337c22e8fc58fc2,TRUE,FALSE,2023-04-15 01:46:06.785000 UTC,,2023-04-14 23:08:43.788000 UTC
BW1001134,2023-04-15,penas-blancas-guanacaste-province-to-san-juan-del-sur,canceled,2023-04-26,11:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",rate_difference,credit card,606ad96e661dbb000142b41e,Marvelus Travel,46.74,0,penas-blancas-guanacaste-province-to-san-juan-del-sur,6098fa791337c22e8fc58fc2,TRUE,FALSE,2023-04-15 01:45:32.580000 UTC,,2023-04-14 23:00:06.900000 UTC
BW1002531,2023-04-15,ella-to-kandy,canceled,2023-04-17,6:40:00,2,,other,credit card,5fe45b5b7282a4000181cb83,Sri Lanka Railways,27.9,0,ella-to-kandy,609b85034b1ea79a8a6dc8b6,TRUE,FALSE,,,2023-04-16 06:37:52.699000 UTC
BW1002448,2023-04-15,split-to-dubrovnik,approved,2023-07-05,9:15:00,2,online cancel - My plans changed,,credit card,628ca51b23c4cc264f34c015,TP Line,122.35,90,dubrovnik-to-split,629dfcab0cbb84bab720de5d,FALSE,TRUE,2023-06-22 19:12:59.627000 UTC,2023-04-15 10:16:55.832000 UTC,
BW1002598,2023-04-15,managua-to-san-jose,canceled,2023-05-12,7:50:00,1,online cancel - My plans changed,,credit card,6139daa6d8d1dc0001e77fb2,Nica Expreso,34.17,22.1,managua-to-san-jose,6139e59529ff411762882314,FALSE,FALSE,2023-04-15 16:56:13.387000 UTC,2023-04-15 12:12:13.342000 UTC,
BW1001970,2023-04-15,valladolid-yucatan-to-merida,approved,2023-05-10,11:12:00,2,online cancel - My plans changed,,credit card,5fcf5cfe10a630000181432b,ADO,45.94,34.83,merida-to-valladolid-yucatan,61b7291c462b192731451fe8,FALSE,TRUE,2023-04-20 01:37:04.514000 UTC,2023-04-15 06:33:40.062000 UTC,
BW1001041,2023-04-15,cancun-to-cancun,canceled,2023-04-15,19:00:00,1,,fully_booked,credit card,61ae17602a54051f0b495219,Mexico Travel Solutions,7.9,0,cancun-to-cancun,61ae1923cb0e135c10dadc21,TRUE,FALSE,,,2023-04-14 21:51:15.892000 UTC
BW1002915,2023-04-15,cancun-to-cancun,canceled,2023-05-11,12:00:00,1,online cancel - My plans changed,,paypal,61ae17602a54051f0b495219,Mexico Travel Solutions,7.9,0,cancun-to-cancun,61ae1923cb0e135c10dadc21,TRUE,FALSE,2023-05-05 12:15:20.532000 UTC,2023-04-15 15:06:44.830000 UTC,
BW1002059,2023-04-15,marrakesh-to-agadir,canceled,2023-06-13,11:45:00,2,online cancel - My plans changed,,credit card,61e69c938eb9d349aad24f9a,Supratours,75.05,0,agadir-to-marrakesh,61e69fe4c4db08d6858854a3,FALSE,FALSE,2023-04-20 12:59:01.304000 UTC,,
BW1001161,2023-04-15,manuel-antonio-to-san-jose,approved,2023-04-19,7:30:00,1,,pickup_location_not_supported,credit card,6225ff8496e5ba242358c8ef,Easy Ride,53.15,37.07,manuel-antonio-to-san-jose,62270ced3ffaf8de92ba1626,TRUE,FALSE,,2023-04-15 14:51:56.761000 UTC,2023-04-14 23:26:10.787000 UTC
BW1001885,2023-04-15,dominical-to-san-jose,canceled,2023-04-23,15:45:00,1,,pickup_location_not_supported,credit card,6225ff8496e5ba242358c8ef,Easy Ride,60.9,0,dominical-to-san-jose,62270e8b725d762722f9349e,TRUE,FALSE,,,2023-04-15 15:02:17.199000 UTC
BW1001990,2023-04-15,monteverde-to-la-fortuna,canceled,2023-04-29,14:00:00,1,,other,paypal,6225ff8496e5ba242358c8ef,Easy Ride,44.56,0,la-fortuna-to-monteverde,627394a0334a83760cca5701,TRUE,FALSE,,,2023-04-15 15:04:36.387000 UTC
BW1002699,2023-04-15,khao-sok-to-bangkok,canceled,2023-04-18,15:30:00,3,online cancel - My plans changed,,credit card,62431e054ec2bb22ca2f445f,Montanatip Tour & Travel,88.56,0,bangkok-to-khao-sok,62dfb4be1f479755cb1d25ff,TRUE,FALSE,2023-04-15 12:25:42.640000 UTC,,
BW1002786,2023-04-15,koh-samui-to-bangkok,canceled,2023-04-24,13:00:00,1,online cancel -,,paypal,62431e054ec2bb22ca2f445f,Montanatip Tour & Travel,35.73,13.65,bangkok-to-koh-samui,624c0ff7af5e37569c7c5504,TRUE,FALSE,2023-04-21 03:52:49.998000 UTC,2023-04-16 00:38:05.696000 UTC,
BW1002007,2023-04-15,bangkok-to-koh-phangan,canceled,2023-04-23,19:00:00,1,online cancel - My plans changed,,paypal,62431e054ec2bb22ca2f445f,Montanatip Tour & Travel,65.96,0.04,bangkok-to-koh-phangan,624c11c305bcae08dbb7ee69,TRUE,FALSE,2023-04-16 02:52:48.812000 UTC,2023-04-15 07:59:06.225000 UTC,
BW1003513,2023-04-15,puerto-viejo-de-talamanca-to-bocas-del-toro-1,canceled,2023-05-13,12:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,paypal,62a2331b6a9ce99396df2c7e,Travel Site,32.5,25.5,bocas-del-toro-1-to-puerto-viejo-de-talamanca,62a23b6dee68d54932b67d3b,TRUE,TRUE,2023-05-12 02:05:18.320000 UTC,2023-04-15 19:03:31.272000 UTC,
BW1003526,2023-04-15,marmaris-to-dalaman,canceled,2023-04-16,10:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,62a8dcc3cfac124289f50f1a,724 Marmaris Transfer,22.19,0,dalaman-to-marmaris,62a8e5208e876393e694f297,TRUE,FALSE,2023-04-16 07:09:47.514000 UTC,,
BW1001181,2023-04-15,marrakesh-to-agadir,canceled,2023-04-15,15:45:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,paypal,61e68adc8eb9d375acd24f97,CTM Bus,19.04,0,agadir-to-marrakesh,62bad9c847bf510b5a823919,FALSE,FALSE,2023-04-15 00:16:33.805000 UTC,,
BW1001130,2023-04-15,agadir-to-marrakesh,approved,2023-05-14,21:30:00,2,,departure_does_not_exists,credit card,61e68adc8eb9d375acd24f97,CTM Bus,39.61,28.52,agadir-to-marrakesh,62bad9c847bf510b5a823919,FALSE,FALSE,,2023-04-23 13:07:58.658000 UTC,2023-04-21 17:32:36.285000 UTC
BW1001150,2023-04-15,chefchaouen-to-fes-1,canceled,2023-04-20,10:45:00,2,,fully_booked,credit card,61e68adc8eb9d375acd24f97,CTM Bus,35.01,0,chefchaouen-to-fes-1,61e68cc486c1e54ed163b272,FALSE,FALSE,,,2023-04-18 21:52:18.610000 UTC
BW1002718,2023-04-15,essaouira-to-agadir,canceled,2023-04-23,15:00:00,1,,fully_booked,credit card,61e68adc8eb9d375acd24f97,CTM Bus,19.59,0,agadir-to-essaouira,62badc29d1a205a7d2123c5b,FALSE,FALSE,,,2023-04-19 11:55:43.788000 UTC
BW1001088,2023-04-15,panajachel-lake-atitlan-to-antigua,canceled,2023-04-16,9:00:00,2,,pickup_location_not_supported,paypal,63187250ee373a1531d2f7e7,Magic Travel,30.7,0,antigua-to-panajachel-lake-atitlan,631875e18930bf75e0239161,TRUE,TRUE,,,2023-04-14 23:03:47.432000 UTC
BW1001147,2023-04-15,bohol-to-cebu,canceled,2023-04-19,10:30:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,63198f60b989341ee10b1d79,Supercat Fast Ferry,19.28,1.34,bohol-to-cebu,63a02eb0d458dbe1df8799f4,TRUE,FALSE,2023-04-14 23:12:26.488000 UTC,2023-04-14 23:11:23.054000 UTC,
BW1002345,2023-04-15,cebu-to-tagbilaran-city-bohol-island,canceled,2023-04-30,13:45:00,1,online cancel - My flight change I can’t ride the boat,,credit card,63198f60b989341ee10b1d79,Supercat Fast Ferry,19.3,13.38,cebu-to-tagbilaran-city-bohol-island,63a033ab77b34f2a79628bec,TRUE,FALSE,2023-04-29 16:25:28.138000 UTC,2023-04-15 09:18:42.298000 UTC,
BW1002179,2023-04-15,ninh-binh-to-halong-bay,canceled,2023-04-20,14:00:00,2,online cancel - My plans changed,,credit card,6389e6b72d760249198d0036,TBus,31.77,-0.12,halong-bay-to-ninh-binh,63ec0bf1b658664945666ada,TRUE,FALSE,2023-04-18 04:05:33.426000 UTC,2023-04-15 08:03:35.753000 UTC,
BW1002974,2023-04-15,hoi-an-to-phong-nha-ke-bang-national-park,canceled,2023-04-19,13:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,paypal,6389e6b72d760249198d0036,TBus,29.62,0,hoi-an-to-phong-nha-ke-bang-national-park,638ec9f8c1ab71c03889d85c,TRUE,FALSE,2023-04-15 14:16:43.644000 UTC,,
BW1002843,2023-04-15,hanoi-to-ha-giang,canceled,2023-04-16,20:30:00,2,online cancel - I found a cheaper trip elsewhere,,credit card,6389e6b72d760249198d0036,TBus,39.76,30.28,ha-giang-to-hanoi,63ec090135023568c7beb965,TRUE,FALSE,2023-04-16 09:04:36.888000 UTC,2023-04-15 13:33:57.543000 UTC,
BW1002035,2023-04-15,marrakesh-to-essaouira,canceled,2023-04-17,8:30:00,2,,out_of_credit,credit card,63fcf90426730c589e581ad0,Morocco Transporto,68.27,0,essaouira-to-marrakesh,63fcfe03f9decd2cc99c8d94,TRUE,FALSE,,2023-04-17 02:42:55.478000 UTC,2023-04-17 05:15:38.156000 UTC
BW902079,2023-03-09,ninh-binh-to-ha-giang,canceled,2023-03-10,21:00:00,2,,fully_booked,credit card,5a69cc832241b10005c277c1,The Long Travel,34.8,0,ha-giang-to-ninh-binh,5d89bbdcd2c95bde200e1504,TRUE,FALSE,,,2023-03-09 13:22:55.859000 UTC
BW902504,2023-03-09,ninh-binh-to-hoi-an,canceled,2023-03-11,19:30:00,2,,fully_booked,credit card,5a69cc832241b10005c277c1,The Long Travel,73.14,0,hoi-an-to-ninh-binh,5d89bd39bf7f4c2e9085a473,TRUE,FALSE,,,2023-03-10 04:06:55.405000 UTC
BW902254,2023-03-09,ninh-binh-to-hue,canceled,2023-03-10,20:30:00,1,online cancel - I found a cheaper trip elsewhere,,paypal,5a69cc832241b10005c277c1,The Long Travel,22.13,0,hue-to-ninh-binh,5b18f8f354e4f1000146c3df,TRUE,FALSE,2023-03-09 11:49:05.179000 UTC,,
BW901111,2023-03-09,ha-giang-to-hanoi,canceled,2023-03-12,20:00:00,3,online cancel - I found a cheaper trip elsewhere,,credit card,5b19fa33df3f6d0001d6b54a,Luxury Van Limousine,67.36,0,ha-giang-to-hanoi,62f884d56d6de23f51a0311b,TRUE,FALSE,2023-03-09 02:48:33.645000 UTC,,
BW902655,2023-03-09,hue-to-phong-nha-ke-bang-national-park,canceled,2023-03-18,17:00:00,5,online cancel - I’m looking for a different type of transportation,,credit card,5a97c3ead494be00013a5983,Queen Cafe Bus,57.09,4.76,hue-to-phong-nha-ke-bang-national-park,5ca0b0ff597b0502f41bfc59,TRUE,FALSE,2023-03-13 09:51:54.908000 UTC,2023-03-09 13:44:58.651000 UTC,
BW901903,2023-03-09,koh-phangan-to-koh-samui,canceled,2023-03-10,16:00:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,paypal,5ab45a22d494be00013a59f1,Seatran Discovery,12.16,0,koh-phangan-to-koh-samui,5ae62e7a4120a90001e5cabe,TRUE,FALSE,2023-03-09 07:38:48.835000 UTC,2023-03-09 07:37:44.659000 UTC,
BW901690,2023-03-09,koh-phangan-to-bangkok,canceled,2023-03-11,11:00:00,1,online cancel - My plans changed,,credit card,5ac89e78a9fc2a0001d3f21e,Krungsiam,45.98,0,bangkok-to-koh-phangan,5ac90e4815ed0a00018b6afb,TRUE,FALSE,2023-03-09 16:24:25.727000 UTC,2023-03-09 06:11:52.454000 UTC,
BW901166,2023-03-09,koh-phangan-to-bangkok,canceled,2023-03-10,11:00:00,1,online cancel - My plans changed,,credit card,5ac89e78a9fc2a0001d3f21e,Krungsiam,46.66,35.14,bangkok-to-koh-phangan,5ac90e4815ed0a00018b6afb,TRUE,FALSE,2023-03-09 08:15:26.898000 UTC,2023-03-09 02:28:13.196000 UTC,
BW901881,2023-03-09,koh-samui-to-bangkok,canceled,2023-03-11,14:00:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5ac89e78a9fc2a0001d3f21e,Krungsiam,43.95,0,bangkok-to-koh-samui,5ac8bdfce387090001141838,TRUE,FALSE,2023-03-09 07:34:17.145000 UTC,2023-03-09 07:28:49.755000 UTC,
BW901755,2023-03-09,koh-samui-to-ao-nang,canceled,2023-03-10,8:00:00,1,online cancel - I found a cheaper trip elsewhere,,credit card,5ac954add494be00013a5a5a,Phantip Travel,23.8,0,ao-nang-to-koh-samui,62b3153666f3463cb66b7baf,FALSE,FALSE,2023-03-09 07:19:15.109000 UTC,,
BW901118,2023-03-09,manila-to-banaue,canceled,2023-03-16,22:00:00,2,online cancel - My plans changed,,paypal,5af92c54b30fdb0001f3c655,Ohayami Trans,35.5,7.89,banaue-to-manila,5af94671fcb6f50001771f7f,TRUE,FALSE,2023-03-14 04:52:12.496000 UTC,2023-03-09 02:12:16.500000 UTC,
